Game,Date,TEAM,OPP,Win,Points,WL (H),WL HOME (H),WL LAST 5 (H),WL LAST 8 (H),WL LAST 10 (H),PD (H),PD HOME (H),PD LAST 5 (H),PD LAST 8 (H),PD LAST 10 (H),WL (A),WL AWAY (A),WL LAST 5 (A),WL LAST 8 (A),WL LAST 10 (A),PD (A),PD AWAY (A),PD LAST 5 (A),PD LAST 8 (A),PD LAST 10 (A),Prev WL (H),Prev WL (A),Prev WL HOME (H),Prev WL AWAY (A),AST,TRB,FG%,3P%
81,2009-04-13,27,23,1,30,0.65,0.8205128205128205,0.8,0.875,0.8,4.75,9.384615384615385,4.8,12.5,11.4,0.275,0.1794871794871795,0.2,0.25,0.2,-6.3875,-9.23076923076923,-10.4,-13.125,-13.9,0.5,0.5,0.5,0.5,0.11249999999999716,-1.125,0.016812499999999952,0.03731249999999964
82,2009-04-15,27,8,1,28,0.654320987654321,0.825,1.0,0.875,0.9,5.061728395061729,9.9,13.6,13.75,15.0,0.6666666666666666,0.525,0.8,0.875,0.9,3.802469135802469,0.375,11.0,10.625,10.0,0.5,0.5,0.5,0.5,-2.135802469135804,0.03703703703703809,-0.006679012345679025,0.012753086419752868
1,2009-10-27,27,11,1,9,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.6585365853658537,0.6463414634146342,0.8292682926829268,0.4878048780487805,0.060975609756095395,-1.2682926829268268,0.01123170731707318,0.009585365853658268
2,2009-10-29,27,8,0,-3,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,1.0,0.5,1.0,1.0,1.0,9.0,0.0,9.0,9.0,9.0,0.6585365853658537,0.6585365853658537,0.8292682926829268,0.5121951219512195,1.0,9.0,-0.05399999999999999,0.09099999999999997
5,2009-11-03,27,0,0,-6,0.5,0.5,0.5,0.5,0.5,2.75,3.0,2.75,2.75,2.75,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.666666666666667,-8.0,4.666666666666667,4.666666666666667,4.666666666666667,0.6585365853658537,0.573170731707317,0.8292682926829268,0.3902439024390244,-4.5,2.3333333333333357,-0.038916666666666766,-0.015749999999999986
6,2009-11-06,27,29,1,12,0.4,0.3333333333333333,0.4,0.4,0.4,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,3.75,-10.5,3.75,3.75,3.75,0.6585365853658537,0.6585365853658537,0.8292682926829268,0.6341463414634146,-0.3000000000000007,2.1000000000000014,-0.06595000000000001,-0.012199999999999989
7,2009-11-08,27,18,1,23,0.5,0.5,0.4,0.5,0.5,2.8333333333333335,3.0,1.6,2.8333333333333335,2.8333333333333335,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,-7.166666666666667,-5.5,-9.0,-7.166666666666667,-7.166666666666667,0.6585365853658537,0.2926829268292683,0.8292682926829268,0.3170731707317073,-0.5,-0.8333333333333357,-0.0050000000000000044,0.07
13,2009-11-18,27,9,1,6,0.6666666666666666,0.6,0.8,0.75,0.7,7.25,7.0,9.4,9.5,8.1,0.45454545454545453,0.3333333333333333,0.6,0.5,0.4,0.45454545454545453,-2.8333333333333335,3.0,0.25,-1.7,0.6585365853658537,0.47560975609756095,0.8292682926829268,0.43902439024390244,4.1060606060606055,3.113636363636367,-0.014795454545454667,0.06251515151515152
15,2009-11-21,27,18,1,28,0.6428571428571429,0.6666666666666666,0.6,0.75,0.7,5.642857142857143,6.833333333333333,0.4,7.75,6.8,0.08333333333333333,0.0,0.0,0.0,0.0,-13.75,-17.0,-19.8,-17.375,-15.0,0.6585365853658537,0.2926829268292683,0.8292682926829268,0.3170731707317073,1.7380952380952408,1.202380952380949,0.01219047619047614,0.06848809523809524
16,2009-11-23,27,4,1,24,0.6666666666666666,0.7142857142857143,0.6,0.75,0.8,7.133333333333334,9.857142857142858,4.4,8.375,10.2,0.5,0.2857142857142857,0.4,0.5,0.5,-4.0,-9.285714285714286,-4.8,-2.625,-2.7,0.6585365853658537,0.5,0.8292682926829268,0.3170731707317073,0.43333333333333357,-0.4833333333333343,0.014933333333333354,0.0411333333333333
17,2009-11-25,27,19,1,10,0.6875,0.75,0.6,0.75,0.8,8.1875,11.625,8.0,9.625,11.4,0.0,0.0,0.0,0.0,0.0,-10.428571428571429,-10.0,-8.8,-9.125,-10.4,0.6585365853658537,0.4146341463414634,0.8292682926829268,0.36585365853658536,5.241071428571429,1.5267857142857153,0.053705357142857124,0.07524107142857145
18,2009-11-27,27,15,0,-10,0.7058823529411765,0.7777777777777778,0.8,0.75,0.8,8.294117647058824,11.444444444444445,10.8,8.0,10.1,0.3333333333333333,0.125,0.6,0.5,0.4,-5.333333333333333,-10.375,2.2,-2.25,-3.7,0.6585365853658537,0.2926829268292683,0.8292682926829268,0.1951219512195122,1.8588235294117652,-0.8274509803921575,-0.015756862745097966,0.07280000000000003
20,2009-12-01,27,16,0,-7,0.631578947368421,0.7,0.6,0.5,0.6,6.052631578947368,9.3,7.2,3.0,3.8,0.5625,0.6,0.4,0.375,0.4,0.3125,-0.8,-4.4,-6.125,-4.2,0.6585365853658537,0.524390243902439,0.8292682926829268,0.36585365853658536,3.5197368421052637,2.0921052631578974,0.00396052631578947,0.02217763157894731
21,2009-12-05,27,11,1,1,0.6,0.6363636363636364,0.4,0.5,0.5,5.4,7.818181818181818,0.2,2.625,2.3,0.5789473684210527,0.6363636363636364,0.6,0.625,0.6,1.6842105263157894,2.8181818181818183,-2.2,0.875,1.1,0.6585365853658537,0.6463414634146342,0.8292682926829268,0.4878048780487805,-1.4657894736842074,0.5184210526315809,5.26315789473597e-05,0.0029736842105263506
26,2009-12-15,27,28,1,7,0.56,0.6666666666666666,0.4,0.25,0.4,3.96,7.25,-1.8,-5.25,-0.8,0.45454545454545453,0.1,0.2,0.5,0.5,-0.22727272727272727,-7.4,-3.0,2.375,2.2,0.6585365853658537,0.2073170731707317,0.8292682926829268,0.14634146341463414,-0.6927272727272751,-0.4345454545454501,-0.024710909090909172,-0.03459454545454538
27,2009-12-17,27,26,1,3,0.5769230769230769,0.6923076923076923,0.4,0.375,0.4,4.076923076923077,7.230769230769231,-0.6,-3.125,-2.5,0.68,0.5,0.4,0.375,0.5,3.16,-2.25,-2.4,-6.0,-0.4,0.6585365853658537,0.5609756097560976,0.8292682926829268,0.43902439024390244,-3.3692307692307715,0.6646153846153879,-0.040426153846153945,-0.08935999999999994
32,2009-12-25,27,8,1,11,0.6129032258064516,0.7142857142857143,0.8,0.625,0.6,3.7096774193548385,6.928571428571429,1.8,0.5,0.6,0.6896551724137931,0.4666666666666667,0.6,0.5,0.6,6.620689655172414,0.5333333333333333,5.4,2.375,3.6,0.6585365853658537,0.6585365853658537,0.8292682926829268,0.5121951219512195,-1.7063403781979964,0.9054505005561708,-0.017629588431590737,-0.012808676307007827
33,2009-12-28,27,25,0,-11,0.625,0.7333333333333333,0.8,0.75,0.7,3.9375,7.2,3.4,2.5,2.6,0.2413793103448276,0.2,0.2,0.25,0.2,-4.896551724137931,-4.6,-7.8,-4.0,-4.3,0.6585365853658537,0.5,0.8292682926829268,0.4146341463414634,0.2478448275862064,0.75,0.0077478448275862255,0.02873491379310339
34,2009-12-30,27,13,1,4,0.6060606060606061,0.6875,0.8,0.75,0.6,3.484848484848485,6.0625,3.0,2.0,0.4,0.43333333333333335,0.35714285714285715,0.4,0.5,0.4,-3.533333333333333,-3.0,-9.8,-3.25,-6.2,0.6585365853658537,0.23170731707317074,0.8292682926829268,0.1951219512195122,-1.9909090909090885,0.37575757575757507,-0.008178787878787952,0.05165454545454551
35,2010-01-02,27,10,1,16,0.6176470588235294,0.7058823529411765,0.8,0.75,0.7,3.5,5.9411764705882355,2.4,1.625,1.3,0.2903225806451613,0.16666666666666666,0.4,0.25,0.2,-4.838709677419355,-8.222222222222221,-3.2,-6.625,-6.7,0.6585365853658537,0.35365853658536583,0.8292682926829268,0.1951219512195122,-1.51328273244782,4.174573055028468,-0.021258064516129216,0.0011157495256166605
37,2010-01-05,27,15,0,-4,0.6111111111111112,0.7222222222222222,0.6,0.75,0.7,3.4722222222222223,6.5,2.0,3.125,1.9,0.5,0.35294117647058826,0.8,0.75,0.7,-0.53125,-3.6470588235294117,9.8,6.875,7.8,0.6585365853658537,0.2926829268292683,0.8292682926829268,0.1951219512195122,0.7708333333333321,-2.8715277777777786,-0.022534722222222248,0.03817708333333336
38,2010-01-08,27,14,1,9,0.5945945945945946,0.6842105263157895,0.4,0.625,0.6,3.27027027027027,5.947368421052632,-1.0,1.75,1.2,0.8,0.6666666666666666,0.8,0.625,0.7,7.114285714285714,2.25,8.0,2.375,3.4,0.6585365853658537,0.7926829268292683,0.8292682926829268,0.7073170731707317,-2.664864864864864,-4.1490347490347546,-0.001464864864864912,0.018957528957528946
39,2010-01-10,27,6,0,-12,0.6052631578947368,0.7,0.6,0.625,0.7,3.4210526315789473,6.1,3.0,2.375,3.0,0.7368421052631579,0.6666666666666666,0.6,0.75,0.8,6.684210526315789,5.095238095238095,6.2,10.25,11.3,0.6585365853658537,0.8048780487804879,0.8292682926829268,0.6585365853658537,-1.263157894736839,-1.1052631578947398,-0.022473684210526312,-0.06710526315789461
40,2010-01-13,27,17,1,12,0.5897435897435898,0.6666666666666666,0.4,0.5,0.6,3.0256410256410255,5.238095238095238,-0.2,0.375,1.1,0.42857142857142855,0.23529411764705882,0.6,0.375,0.4,-1.0285714285714285,-5.0,1.8,-5.125,-5.0,0.6585365853658537,0.4146341463414634,0.8292682926829268,0.2926829268292683,-0.8945054945054949,-2.0454212454212453,0.03674065934065934,-0.0038197802197803
41,2010-01-15,27,24,1,15,0.6,0.6818181818181818,0.4,0.5,0.6,3.25,5.545454545454546,-1.0,0.5,1.9,0.6666666666666666,0.5714285714285714,0.4,0.375,0.4,5.282051282051282,1.1428571428571428,4.6,2.5,3.6,0.6585365853658537,0.7195121951219512,0.8292682926829268,0.6585365853658537,1.4307692307692292,-2.683333333333337,0.009197435897435824,-0.009939102564102575
46,2010-01-25,27,20,0,-1,0.6,0.6956521739130435,0.6,0.625,0.5,3.311111111111111,5.956521739130435,3.8,3.5,1.4,0.5348837209302325,0.30434782608695654,0.6,0.5,0.6,-1.558139534883721,-5.0,-0.8,0.0,0.9,0.6585365853658537,0.5975609756097561,0.8292682926829268,0.5121951219512195,-1.4583979328165384,-0.2108527131782978,0.010220671834625383,0.0016093023255814298
47,2010-01-27,27,31,0,-11,0.5869565217391305,0.6666666666666666,0.4,0.5,0.5,3.217391304347826,5.666666666666667,0.6,2.25,2.3,0.5909090909090909,0.4,0.8,0.875,0.8,4.340909090909091,-1.4,11.8,13.375,12.8,0.6585365853658537,0.5853658536585366,0.8292682926829268,0.36585365853658536,-5.614624505928855,-0.3181818181818201,-0.025796442687747223,0.0011590909090908874
50,2010-02-01,27,3,1,19,0.5714285714285714,0.64,0.4,0.375,0.5,2.7551020408163267,5.0,-2.0,-1.25,1.7,0.5217391304347826,0.2608695652173913,0.6,0.625,0.7,1.5217391304347827,-4.608695652173913,0.2,3.5,7.0,0.6585365853658537,0.4268292682926829,0.8292682926829268,0.2926829268292683,0.7639751552795033,-0.13265306122448806,0.010792369121561618,0.013665039929014966
52,2010-02-04,27,29,1,3,0.5686274509803921,0.6538461538461539,0.4,0.375,0.4,2.764705882352941,5.538461538461538,-1.4,-0.875,-0.4,0.5957446808510638,0.5,0.6,0.5,0.4,4.638297872340425,0.4444444444444444,1.0,-0.25,-2.4,0.6585365853658537,0.6585365853658537,0.8292682926829268,0.6341463414634146,-2.232790988735921,-2.1101376720901115,-0.013727993324989474,-0.027156862745097987
53,2010-02-06,27,14,0,-17,0.5769230769230769,0.6666666666666666,0.6,0.5,0.5,2.769230769230769,5.444444444444445,1.4,-0.125,0.4,0.7450980392156863,0.6086956521739131,0.6,0.625,0.6,6.313725490196078,2.0434782608695654,-0.8,3.625,3.3,0.6585365853658537,0.7926829268292683,0.8292682926829268,0.7073170731707317,-1.2631975867269993,-4.301659125188536,0.0038676470588237533,0.015059577677224656
54,2010-02-09,27,23,0,-12,0.5660377358490566,0.6428571428571429,0.6,0.375,0.4,2.3962264150943398,4.642857142857143,-1.2,-2.75,-2.1,0.58,0.56,1.0,0.625,0.7,2.92,1.52,9.0,4.0,3.7,0.6585365853658537,0.2804878048780488,0.8292682926829268,0.1951219512195122,0.8750943396226418,-3.1913207547169833,0.006826415094339677,0.010048301886792455
56,2010-02-16,27,13,1,22,0.5636363636363636,0.6206896551724138,0.4,0.5,0.4,2.2181818181818183,4.068965517241379,-6.4,-1.875,-2.7,0.40384615384615385,0.25925925925925924,0.2,0.125,0.2,-4.3076923076923075,-7.296296296296297,-11.0,-13.75,-10.2,0.6585365853658537,0.23170731707317074,0.8292682926829268,0.1951219512195122,-1.7720279720279706,-0.9164335664335681,0.004848601398601493,0.03466398601398596
57,2010-02-19,27,2,0,-20,0.5714285714285714,0.6333333333333333,0.6,0.625,0.5,2.5714285714285716,4.666666666666667,0.6,1.375,-0.4,0.6538461538461539,0.6785714285714286,0.6,0.625,0.5,4.903846153846154,4.607142857142857,-0.4,1.625,0.2,0.6585365853658537,0.7560975609756098,0.8292682926829268,0.6585365853658537,-2.920329670329668,1.0892857142857153,-0.016925824175824167,0.01585027472527456
58,2010-02-21,27,31,0,-4,0.5614035087719298,0.6129032258064516,0.4,0.5,0.5,2.175438596491228,3.870967741935484,-4.0,-1.375,-1.3,0.6481481481481481,0.52,0.8,0.875,0.9,4.944444444444445,0.84,4.6,7.25,7.6,0.6585365853658537,0.5853658536585366,0.8292682926829268,0.36585365853658536,-6.086744639376217,-0.8888888888888857,-0.030733918128655002,0.005280701754385886
64,2010-03-03,27,12,1,23,0.5714285714285714,0.59375,0.8,0.625,0.6,2.6666666666666665,3.625,9.6,5.75,4.1,0.3333333333333333,0.22580645161290322,0.2,0.25,0.2,-4.833333333333333,-8.483870967741936,-6.8,-4.125,-5.3,0.6585365853658537,0.43902439024390244,0.8292682926829268,0.2682926829268293,0.058730158730156745,-2.158730158730158,0.025855555555555687,0.01356031746031744
66,2010-03-09,27,28,1,7,0.5692307692307692,0.6060606060606061,0.6,0.625,0.6,2.753846153846154,4.212121212121212,7.2,6.875,5.7,0.3333333333333333,0.18181818181818182,0.4,0.375,0.3,-4.412698412698413,-7.9393939393939394,-2.4,-4.5,-7.8,0.6585365853658537,0.2073170731707317,0.8292682926829268,0.14634146341463414,0.285470085470088,-2.646886446886448,0.00548156288156304,-0.0016937728937728713
69,2010-03-14,27,30,1,11,0.5882352941176471,0.6176470588235294,0.8,0.75,0.8,3.0441176470588234,4.294117647058823,7.8,8.0,8.7,0.5,0.3125,0.2,0.125,0.2,-1.734375,-6.4375,-8.8,-12.0,-10.5,0.6585365853658537,0.4024390243902439,0.8292682926829268,0.36585365853658536,-1.181066176470587,-0.46875,-0.018238970588235315,-0.018551470588235253
70,2010-03-19,27,32,1,2,0.5942028985507246,0.6285714285714286,0.8,0.875,0.8,3.1594202898550723,4.485714285714286,5.4,9.875,8.9,0.3181818181818182,0.28125,0.0,0.0,0.1,-4.757575757575758,-6.71875,-13.4,-13.25,-11.5,0.6585365853658537,0.23170731707317074,0.8292682926829268,0.14634146341463414,1.7391304347826058,-1.9848484848484844,0.014920289855072433,0.03196245059288516
72,2010-03-25,27,7,1,12,0.5915492957746479,0.6388888888888888,0.8,0.75,0.8,3.0140845070422535,4.416666666666667,5.6,5.75,7.5,0.6619718309859155,0.6285714285714286,0.4,0.625,0.7,1.8873239436619718,2.057142857142857,-8.4,-1.75,-0.3,0.6585365853658537,0.6097560975609756,0.8292682926829268,0.43902439024390244,-3.211267605633804,-1.4225352112676077,-0.005859154929577615,-0.006394366197182977
75,2010-03-31,27,22,1,28,0.6081081081081081,0.6486486486486487,0.8,0.875,0.8,3.27027027027027,4.621621621621622,4.8,7.0,5.1,0.3561643835616438,0.2857142857142857,0.4,0.5,0.4,-3.287671232876712,-6.057142857142857,-7.2,-0.5,-2.1,0.6585365853658537,0.3902439024390244,0.8292682926829268,0.2926829268292683,-1.249907441688265,-0.5211032950758963,0.006939466864124333,0.012345242502776577
79,2010-04-09,27,7,0,-6,0.6153846153846154,0.6578947368421053,0.8,0.75,0.8,3.4871794871794872,5.2368421052631575,7.0,6.5,6.5,0.6538461538461539,0.631578947368421,0.6,0.625,0.5,2.1666666666666665,2.236842105263158,5.2,5.625,2.0,0.6585365853658537,0.6097560975609756,0.8292682926829268,0.43902439024390244,-2.9871794871794854,-1.6666666666666643,-0.003243589743589903,-0.015615384615384642
81,2010-04-12,27,23,1,8,0.6125,0.6410256410256411,0.6,0.75,0.7,3.3625,4.948717948717949,-0.2,5.375,4.9,0.6125,0.575,0.4,0.625,0.6,3.5625,1.575,1.0,4.125,4.4,0.6585365853658537,0.2804878048780488,0.8292682926829268,0.1951219512195122,0.23749999999999716,-3.3999999999999986,-0.001237500000000169,0.014299999999999868
82,2010-04-14,27,10,0,-6,0.6172839506172839,0.65,0.8,0.75,0.8,3.419753086419753,5.025,4.8,5.0,6.3,0.30864197530864196,0.175,0.4,0.5,0.5,-3.7160493827160495,-8.375,-3.6,-3.75,-3.3,0.6585365853658537,0.35365853658536583,0.8292682926829268,0.1951219512195122,-2.1604938271604937,1.7654320987654302,-0.00846913580246933,-0.02114814814814825
1,2010-10-26,27,26,1,14,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.6097560975609756,0.6585365853658537,0.6341463414634146,0.5365853658536586,-2.902439024390244,-2.8048780487804876,-0.030890243902438996,-0.05904878048780493
6,2010-11-04,27,23,0,-1,0.8,1.0,0.8,0.8,0.8,6.2,14.0,6.2,6.2,6.2,0.5,0.5,0.5,0.5,0.5,-6.0,-7.0,-6.0,-6.0,-6.0,0.6097560975609756,0.6097560975609756,0.6341463414634146,0.5609756097560976,6.199999999999999,-1.2000000000000028,0.05519999999999997,0.14105000000000004
7,2010-11-06,27,30,1,13,0.6666666666666666,0.5,0.6,0.6666666666666666,0.6666666666666666,5.0,6.5,3.2,5.0,5.0,0.2,0.0,0.2,0.2,0.2,-2.0,-8.333333333333334,-2.0,-2.0,-2.0,0.6097560975609756,0.4878048780487805,0.6341463414634146,0.36585365853658536,1.9666666666666686,-1.6000000000000014,0.003166666666666651,-0.011666666666666659
9,2010-11-09,27,9,1,22,0.625,0.6666666666666666,0.4,0.625,0.625,2.25,8.666666666666666,-2.2,2.25,2.25,0.2857142857142857,0.0,0.4,0.2857142857142857,0.2857142857142857,-4.857142857142857,-7.333333333333333,-6.0,-4.857142857142857,-4.857142857142857,0.6097560975609756,0.32926829268292684,0.6341463414634146,0.24390243902439024,3.625,0.4285714285714306,0.017410714285714224,-0.09767857142857145
13,2010-11-18,27,8,1,3,0.5833333333333334,0.75,0.4,0.5,0.5,1.5833333333333333,12.0,-4.8,0.25,-0.5,0.5454545454545454,0.3333333333333333,0.4,0.5,0.5,1.3636363636363635,-3.5,-6.2,-1.75,-0.7,0.6097560975609756,0.6463414634146342,0.6341463414634146,0.4634146341463415,1.3636363636363633,-2.4848484848484844,0.0042500000000000315,-0.03031060606060615
14,2010-11-20,27,31,0,-9,0.6153846153846154,0.8,0.6,0.5,0.5,1.6923076923076923,10.2,0.8,-1.125,-0.7,0.6153846153846154,0.7142857142857143,0.6,0.75,0.7,0.23076923076923078,1.2857142857142858,-0.8,1.25,2.0,0.6097560975609756,0.6463414634146342,0.6341463414634146,0.5121951219512195,-1.8461538461538467,-0.4615384615384599,-7.692307692303002e-05,0.009153846153846068
15,2010-11-26,27,20,0,-19,0.5714285714285714,0.6666666666666666,0.4,0.5,0.5,0.9285714285714286,7.0,-5.4,-2.125,-0.4,0.7857142857142857,0.5714285714285714,0.6,0.625,0.7,4.5,0.2857142857142857,-1.8,3.375,3.6,0.6097560975609756,0.45121951219512196,0.6341463414634146,0.3170731707317073,0.0,0.0714285714285694,-0.00971428571428573,-0.05871428571428583
20,2010-12-05,27,13,1,9,0.42105263157894735,0.5714285714285714,0.0,0.25,0.2,-1.3157894736842106,3.2857142857142856,-7.6,-5.375,-6.5,0.2,0.0,0.4,0.375,0.3,-6.7,-11.11111111111111,-0.4,-4.25,-5.0,0.6097560975609756,0.35365853658536583,0.6341463414634146,0.1951219512195122,0.0921052631578938,-2.413157894736841,-0.02031578947368423,0.0072289473684210015
21,2010-12-07,27,26,1,7,0.45,0.625,0.2,0.25,0.3,-0.8,4.0,-2.0,-4.375,-5.4,0.55,0.45454545454545453,0.8,0.625,0.5,-0.6,-4.7272727272727275,6.8,1.875,-2.8,0.6097560975609756,0.6585365853658537,0.6341463414634146,0.5365853658536586,-2.349999999999998,1.1000000000000014,-0.050650000000000084,-0.031300000000000106
22,2010-12-09,27,24,1,14,0.47619047619047616,0.6666666666666666,0.4,0.25,0.4,-0.42857142857142855,4.333333333333333,-0.2,-3.875,-2.7,0.7142857142857143,0.6666666666666666,0.6,0.75,0.7,6.619047619047619,0.5555555555555556,7.2,7.125,5.2,0.6097560975609756,0.7195121951219512,0.6341463414634146,0.6097560975609756,2.2857142857142883,-2.142857142857139,-0.03561904761904766,-0.018714285714285683
27,2010-12-17,27,18,1,5,0.46153846153846156,0.7,0.4,0.5,0.4,-0.8846153846153846,5.3,-2.8,-0.25,-1.5,0.23076923076923078,0.06666666666666667,0.2,0.25,0.2,-7.384615384615385,-13.866666666666667,-8.8,-2.875,-4.7,0.6097560975609756,0.18292682926829268,0.6341463414634146,0.12195121951219512,1.1923076923076898,-5.346153846153847,-0.007499999999999951,-0.051192307692307815
